i_iso3,j_iso3,q025,q500,q975
HUN,CYP,2.2760850372165016,2.4649106125010727,2.6586385952512024
IDN,CYP,3.5536740762211245,3.9175746237264404,4.415188487505662
IND,CYP,3.8215808264272084,4.289993174795938,4.857729291592066
IRL,CYP,2.0697181383928713,2.2239362879956204,2.3906968765351313
ISR,CYP,1.2312048195934497,1.3454926024604927,1.4494937559800816
ITA,CYP,1.4050097127031553,1.4904269337284144,1.5799244698934491
JPN,CYP,1.23715543717717,1.351543701120261,1.454134462552612
KOR,CYP,1.393642232195747,1.5294252043561034,1.685196658294287
MEX,CYP,3.3535009776226126,3.5902855492741033,3.839599624524474
MYSG,CYP,2.414476826217245,2.653840430824449,2.9290422183048994
NZL,CYP,2.1786830760492153,2.296594499246902,2.4404579616968833
PER,CYP,4.640177617274146,5.013439710185347,5.4606952494174115
PHL,CYP,4.812355822237201,5.300711720338104,5.836594951164596
POL,CYP,2.168924259424327,2.31582018443328,2.4667180348626045
PRT,CYP,2.2630946447504128,2.3876031140139777,2.5636056334893507
ROU,CYP,2.353482336195337,2.5125887328839838,2.683503138220442
RoW,CYP,1.7118892359764994,1.8254448902842166,1.976751978223086
RUS,CYP,1.8890850631265452,2.027109873881008,2.2141630787450906
SVK,CYP,1.9491605766878974,2.1148439811698316,2.2759209362895776
SVN,CYP,2.379811761129136,2.5699874762956405,2.716286025363991
SWE,CYP,1.727104482617981,1.8425138593837933,1.9779632936600469
THA,CYP,3.29238656675858,3.5876973853139096,3.987854580221645
TUR,CYP,1.6935570459328066,1.8123267416571958,1.9732909361712851
USA,CYP,2.1376996455769626,2.2213995065791132,2.3164512260382244
VNM,CYP,3.9922678626966497,4.454685289306299,5.082207016836113
ZAF,CYP,2.9334847717163832,3.1965626809456333,3.551079490665141
AUS,CZE,1.8667487831584526,1.975324093124458,2.1003432273361544
AUT,CZE,1.2805464527187504,1.3634375319696765,1.4749963924893876
BGR,CZE,2.6363949463719663,2.853232699440314,3.058042704700749
BNL,CZE,1.0310180911705977,1.1547133945976467,1.2688180230202741
BRA,CZE,2.093294013941286,2.255504767599793,2.45540003367008
CAN,CZE,1.9690986350569775,2.097317816236944,2.2084257907278184
CHL,CZE,2.7332306350099422,2.9516345150331693,3.175431591565519
CHN,CZE,1.5244897530423516,1.6753010565750275,1.883881064349561
COL,CZE,3.167016058332775,3.556708230238971,3.9410540001589904
CYP,CZE,2.2201446740402053,2.472842679683324,2.6852364929622174
DEU,CZE,1.0451270843986993,1.1151743485698271,1.2021676846108704
DNK,CZE,1.4342112994515326,1.5206406102230496,1.645805054897097
ELL,CZE,2.0819527909573408,2.2155411932336193,2.4323536549237987
ESP,CZE,1.6912794944376897,1.7773590758067837,1.9251013358522724
FIN,CZE,1.7818465840988278,1.8922191217144684,2.005470116514528
FRA,CZE,1.3850254793512895,1.4834424575861793,1.5746071199144507
GBR,CZE,1.6601578530805243,1.7460323203511647,1.867625380437183
GRC,CZE,2.0970686200439004,2.2684566076814416,2.433331488023697
HUN,CZE,1.6622411264003585,1.7853586904464405,1.9427154986675623
IDN,CZE,2.9191319150121546,3.2499265990969923,3.564163718988767
IND,CZE,3.512075890100449,3.9977961967861892,4.521759582565794
IRL,CZE,1.6964402657117557,1.7870871564016286,1.91133877086553
ISR,CZE,1.855588181812446,2.014089737974993,2.1672192749953902
ITA,CZE,1.3544268720891264,1.4337249492751698,1.5302123577006452
JPN,CZE,1.138309992347962,1.2468502456159791,1.365908235464403
KOR,CZE,1.534399791387907,1.6743874436394504,1.8323293884108856
MEX,CZE,2.6317776553982126,2.827377963637838,3.0187908534305867
MYSG,CZE,1.8033892717766373,1.987786501117319,2.232591098491667
NZL,CZE,2.69046181162744,2.8578742370084953,3.080232549788511
PER,CZE,4.079234206788386,4.445436353554263,4.940648459232715
PHL,CZE,3.469714093572982,3.8223874109495304,4.336910668232958
POL,CZE,1.6869692295045802,1.7989838610075566,1.9378388880875899
PRT,CZE,2.061192946927771,2.2462993040152828,2.3836740315875176
ROU,CZE,2.1822944374695723,2.3393836987041077,2.4845924484198747
RoW,CZE,1.6313245217909915,1.744211420051443,1.8903481010227616
RUS,CZE,1.8587190630502415,1.996723802280189,2.1514502854473356
SVK,CZE,1.268385447381651,1.3608345789988863,1.4609613913822048
SVN,CZE,1.7613140766196616,1.8983792121891803,2.0396200329009244
SWE,CZE,1.4321601274018239,1.5250621825190949,1.6133494689610044
THA,CZE,2.6657318753410695,2.8790173409401882,3.1596460245367357
TUR,CZE,2.0534103467154217,2.2078656544082413,2.3979345072625344
USA,CZE,1.9225763588455393,1.98639555455646,2.077297028927232
VNM,CZE,3.3258045034128916,3.746524530097804,4.270127552670475
ZAF,CZE,2.3911605272254004,2.592802192441321,2.8663789106618784
AUS,DEU,1.810530413198459,1.9432425951487287,2.096848300685358
AUT,DEU,1.4593679110648177,1.5492188775247078,1.7187537914396798
BGR,DEU,2.9892703410633077,3.207771671605192,3.483934806751585
BNL,DEU,1.0665659862435268,1.188108664028494,1.3046271003645131
BRA,DEU,1.8505653582816088,2.034131668961778,2.2254524554682313
CAN,DEU,1.874396872399592,1.9708783047334362,2.1097234952838573
CHL,DEU,2.5076282628921343,2.748278962887925,2.9779189751924537
CHN,DEU,1.8057199573947718,2.028661919250773,2.2153797373879107
COL,DEU,3.0329814412456844,3.382747864400676,3.7833230435202756
CYP,DEU,2.604032449535172,2.8713553007776502,3.110780810898029
CZE,DEU,1.7269333790996213,1.8615212235882546,2.0000652199432065
DNK,DEU,1.4641163197852693,1.5927869114969535,1.725078848374239
ELL,DEU,2.270671201035162,2.4504081930805826,2.646007977575688
ESP,DEU,1.841081378469502,1.956966700006618,2.1206161735983877
FIN,DEU,1.8394068184281176,1.954986563043379,2.0922539888154414
FRA,DEU,1.4541665993860593,1.5467848947815075,1.6687920127102331
GBR,DEU,1.68965827249317,1.787034814051578,1.9258419663345632
GRC,DEU,2.356110931954011,2.51036613562686,2.7437758461507453
HUN,DEU,1.9451338423562452,2.127717092171892,2.3301838374174615
IDN,DEU,3.007525486413381,3.354017172224838,3.742504219646081
IND,DEU,3.746662810046706,4.179974065507213,4.802733337482243
IRL,DEU,1.7503788032580831,1.8971529966074028,2.0388838541545113
ISR,DEU,2.1037281135871213,2.297180836883566,2.456372104516276
ITA,DEU,1.4875312352144425,1.5973670139236082,1.7249772108746702
JPN,DEU,1.2609691429776593,1.3870259457709209,1.530394416959542
KOR,DEU,1.8963679930816952,2.0943713246838724,2.3309861923193713
MEX,DEU,2.824044324321142,3.022627773619397,3.239493563895344
MYSG,DEU,2.118295537503811,2.357810500001786,2.6566919083501235
NZL,DEU,2.408709688108071,2.5791496840084225,2.7647783843459486
PER,DEU,2.870740701088884,3.1917611149376985,3.5510018824029848
PHL,DEU,3.691354123677825,4.128380720274418,4.615063562630939
POL,DEU,2.1470615543610827,2.2958627534664853,2.509523031374451
PRT,DEU,2.1958971594217713,2.3899552282821404,2.5716350319067574
ROU,DEU,2.433416666934696,2.635273386658235,2.8397591497478394
RoW,DEU,1.7503811385461554,1.8765560087423638,2.0382670488574455
RUS,DEU,2.3550790980650644,2.576224290657523,2.7607877800395793
SVK,DEU,1.8412771528983285,1.9778385085369505,2.1357053739435212
SVN,DEU,1.9920488439252848,2.180435775025175,2.3219640268028976
SWE,DEU,1.5377272801873048,1.6395975530426328,1.7421720990214942
THA,DEU,3.357328345061755,3.6463390878901896,4.07972361938981
TUR,DEU,2.201212388724522,2.4039971617300546,2.6142746298530954
USA,DEU,1.9120315973744337,2.003494985839933,2.1088305784773844
VNM,DEU,3.518162638672176,4.034611731118621,4.515424623183274
ZAF,DEU,2.413098439633637,2.6228897110096536,2.8511605483940943
AUS,DNK,2.4891932853485583,2.6414930374104877,2.8261600288587654
AUT,DNK,2.16516778745756,2.3240110156068545,2.4896475802687803
BGR,DNK,3.8694177642683836,4.231136883292658,4.531157254146305
BNL,DNK,1.350989018102377,1.510598321784282,1.6388499956796763
BRA,DNK,2.579336915773834,2.8789354734349253,3.192828286285791
CAN,DNK,2.3540112272146057,2.4902397418868185,2.6460073098301193
CHL,DNK,3.1611135302335605,3.453297056436572,3.6981349928940492
CHN,DNK,2.321759235715159,2.5341012807800993,2.791028146766907
COL,DNK,3.212635879291671,3.545492274235145,4.015394698684273
CYP,DNK,2.966460739707796,3.335399405870725,3.595424333884761
CZE,DNK,2.4708053373072136,2.658913505585791,2.816209449592355
DEU,DNK,1.5345569222085202,1.651271122340063,1.7835094807621612
ELL,DNK,2.274224758493844,2.441458716091594,2.6355601020363975
ESP,DNK,2.3954959632371198,2.5935573228679534,2.765252013640364
FIN,DNK,1.9974766989598358,2.1284676949584127,2.2587338756792583
FRA,DNK,1.928350261055026,2.106840798008344,2.2584349237610297
GBR,DNK,1.9533280106242183,2.1035500462306738,2.2585734813228173
GRC,DNK,2.971034889346406,3.1931539381805223,3.439110676372844
HUN,DNK,2.743612681031345,3.0407137783720786,3.342620186716949
IDN,DNK,3.905609216019375,4.3983751149955275,4.953011814082082
IND,DNK,4.382868262383148,5.014552823923734,5.745713330944792
IRL,DNK,2.2076036295481773,2.365280442567192,2.567284034454281
ISR,DNK,2.8524431535954182,3.121308641305808,3.359950273970732
ITA,DNK,1.9327566936317906,2.0847670082591216,2.2240258561823953
JPN,DNK,1.9231104767374796,2.1358793163019847,2.349373873699236
KOR,DNK,2.5236976249948704,2.8156939565745382,3.1092036832456156
MEX,DNK,4.031826572537563,4.302085150366604,4.576251666566476
MYSG,DNK,3.0579230896836913,3.347339787795607,3.729685939014754
NZL,DNK,2.6006555682199957,2.8270862414379487,3.02617556372182
PER,DNK,3.963333578498231,4.36121305610051,4.812039635521964
PHL,DNK,5.679974071611089,6.20544182672241,6.886717902920731
POL,DNK,2.6264542878770643,2.8265332162390466,3.0479787785284698
PRT,DNK,2.7956050799291243,2.9999192269062562,3.255209584148597
ROU,DNK,3.704156148934345,3.998208988091096,4.344722483783892
RoW,DNK,2.104624700744804,2.3013645715177216,2.467079076803251
RUS,DNK,2.9809948498576233,3.2134652629158746,3.576062797779457
SVK,DNK,2.538858059461512,2.7444614395725404,2.9129220509274143
SVN,DNK,2.7353774449357626,2.945113869714886,3.193610216403286
SWE,DNK,1.4159318808555041,1.508233887327858,1.635643734213546
THA,DNK,3.799682576500334,4.19202544991604,4.684912552910427
TUR,DNK,2.7857870034943772,3.1195473919384664,3.4100477465732997
USA,DNK,2.611194848610274,2.7419653045085908,2.8858385363157693
VNM,DNK,4.440784984453498,5.046705455059054,5.644961256049118
ZAF,DNK,3.350641645253619,3.7435368718521262,4.090139588936274
AUS,ELL,1.8986142047002912,2.0379169282793703,2.156529766752504
AUT,ELL,1.4660043295976193,1.5566943419285966,1.6693715716012303
BGR,ELL,2.5466157756457406,2.7940687469181267,2.9735333659767074
BNL,ELL,0.9283525428381241,1.0469552424793376,1.1447905448461912
BRA,ELL,1.9057808226058328,2.0810146914766685,2.2484708103075537
CAN,ELL,1.6349906677142136,1.7314230310795007,1.8292322358765571
CHL,ELL,2.47241954519888,2.6361037772133207,2.846817922305138
CHN,ELL,1.6471929246311496,1.8163256649581263,1.9953470661873043
COL,ELL,3.5059765381999437,3.8194688537318404,4.216179600321978
CYP,ELL,1.5986659451549847,1.7450382452762052,1.8982810714625442
CZE,ELL,1.5791928645919966,1.715109350635604,1.8286824967259834
DEU,ELL,1.1038152019801832,1.1904109796461058,1.2767207452160445
DNK,ELL,1.1404982490852542,1.2284928118135214,1.3171311030695527
ESP,ELL,1.6686150211656903,1.7547034979145972,1.8509894644906715
FIN,ELL,1.1493889815016833,1.2212458495731775,1.283580307796632
FRA,ELL,1.391223551849059,1.4632055195135285,1.5741795898302953
GBR,ELL,1.4883730505545656,1.5923355868213898,1.7177106392715513
GRC,ELL,2.109187523776259,2.311282439767315,2.4574051692996965
HUN,ELL,1.7513167238640424,1.8920170455340486,2.0377175614860503
IDN,ELL,2.8139360915280016,3.1286464654589192,3.4627060392575943
IND,ELL,3.3406014832641135,3.7840593212613483,4.305925317045616
IRL,ELL,1.710773294101036,1.8416783396439116,1.9437136228335588
ISR,ELL,1.8084104839002315,1.9405135948654988,2.0883952130587886
ITA,ELL,1.290193868395392,1.3898500661483093,1.4714910332832418
JPN,ELL,1.2184240229196686,1.3292024389120574,1.4526435060253218
KOR,ELL,1.6368789491509759,1.8116989170371092,1.984237158391743
MEX,ELL,2.8102373172849537,2.99414676987939,3.191121163485694
MYSG,ELL,2.112995410340278,2.2946266686023833,2.5257734540619143
NZL,ELL,2.3139927557152546,2.4426063339326674,2.6182535220334633
PER,ELL,3.5855074150335424,3.924958865145502,4.271534077350594
PHL,ELL,4.013314437600027,4.453978112149182,4.929892845504561
POL,ELL,1.557470288129571,1.665811546186452,1.7886454968803471
PRT,ELL,2.217319776084107,2.380419830352669,2.551370224759609
ROU,ELL,2.4671289857385803,2.6259120555170297,2.7999622310761554
RoW,ELL,1.3717614886104674,1.4701222179528397,1.6127433347808418
RUS,ELL,1.4308716357058373,1.532595481020386,1.6628157425477021
SVK,ELL,1.6577714259983294,1.768035961614388,1.9080234176585953
SVN,ELL,1.7901440731639717,1.9385938509100968,2.075629539639287
SWE,ELL,1.064278312420313,1.1470073642133525,1.2133907847221108
THA,ELL,2.828741740995328,3.077149122847292,3.4085503824403425
TUR,ELL,1.9976868087871327,2.1533221083694216,2.3235469744694037
USA,ELL,1.8045941823434777,1.8869190411116437,1.9562180243505602
VNM,ELL,3.4688556551492535,3.9086909710732685,4.409600721089088
ZAF,ELL,2.506967638285012,2.74913375557866,3.0524144113057177
AUS,ESP,1.844282441947407,1.9450252234038026,2.060718629307466
AUT,ESP,1.8531107610124549,1.9846537473809789,2.126071676125024
BGR,ESP,2.9599434966628393,3.2450644487559512,3.4501224720962815
BNL,ESP,1.1791685465890298,1.3150738769756773,1.4179522659548571
BRA,ESP,1.768659643216314,1.9428625835682451,2.114178871535768
CAN,ESP,1.8770122283541348,2.003330738291191,2.1217129388674527
CHL,ESP,2.1085670482899195,2.2976339872319143,2.5223771684633842
CHN,ESP,1.8980822497329495,2.076091530406174,2.242254275524217
COL,ESP,2.6002949023884185,2.864125724341201,3.1593911988006136
CYP,ESP,3.1342434399715065,3.4625852325809374,3.7092017559386052
CZE,ESP,2.100308495921295,2.2841512607885632,2.4080628844775993
DEU,ESP,1.3316485210096696,1.4500614350282692,1.5470367490329373
DNK,ESP,1.6126485888381439,1.7340150309150955,1.8898343456257227
ELL,ESP,2.4766058188814215,2.6081846670178743,2.7845424497906626
FIN,ESP,1.9968574643133015,2.113962407412651,2.2343221585363287
FRA,ESP,1.366728789817278,1.4620993872712003,1.5620062966252952
GBR,ESP,1.7038004644114078,1.8117938111354897,1.948612189669928
GRC,ESP,2.3607940618632623,2.5556777033982585,2.7425267432627143
HUN,ESP,2.2847641515258417,2.527098525583565,2.689275614008409
IDN,ESP,2.8252916914882027,3.0660529716810565,3.4241495762921232
IND,ESP,3.6377840862493716,4.075557685557939,4.647328151693361
IRL,ESP,1.8206314563881763,1.9401919665349496,2.057589969772308
ISR,ESP,2.0278825496274697,2.1866079873730984,2.338177276802412
ITA,ESP,1.4617005821904594,1.566841606128174,1.6690596997661138
JPN,ESP,1.397285209180735,1.5668663858458363,1.691388669670514
KOR,ESP,1.9860629182198988,2.212069511348241,2.4520941116014696
MEX,ESP,2.381718583202769,2.5522441667599685,2.7240452997068894
MYSG,ESP,2.49374234869513,2.7304821335011256,3.0241592704281492
NZL,ESP,2.5096648752354422,2.6705383471465067,2.8566920969824725
PER,ESP,2.5890007371705397,2.8003836012848278,3.0226082761066753
PHL,ESP,4.453593722662223,4.872185055189478,5.426727816385842
POL,ESP,2.535050986022471,2.7094751777207278,2.891069513986781
PRT,ESP,1.7138097777023094,1.8181730966220622,1.9493155268973816
ROU,ESP,2.780775001318629,2.9875496154876955,3.2091796495127722
RoW,ESP,1.5920069811631763,1.7198429522711334,1.9041753487161992
RUS,ESP,2.3966433375380047,2.583563974704913,2.785365255575064
SVK,ESP,2.1354280091544044,2.28545742843943,2.458560877139179
SVN,ESP,2.5803345009190686,2.784855734327674,2.9718069122519646
SWE,ESP,1.6471617782904509,1.7776123530463368,1.8927830753104082
THA,ESP,3.3479388714875364,3.6462198355687767,3.9830399942523353
TUR,ESP,2.275862891153739,2.42731048632308,2.6649751001079283
USA,ESP,1.997872803437932,2.0776362509173003,2.1512938028283317
VNM,ESP,3.5513165030298497,3.9606496794359973,4.334514864446737
ZAF,ESP,2.4379084839698826,2.697284195974258,2.9210143012006764
AUS,FIN,2.034607293858905,2.163361446136009,2.294312051024811
AUT,FIN,2.0501784668445433,2.184969525806454,2.347070047858624
BGR,FIN,4.1944815534469475,4.508614042674667,4.803300695265644
BNL,FIN,1.2610424399197073,1.3787437010468433,1.5253529745791305
BRA,FIN,2.1332528352375095,2.326515409371251,2.516314149728146
CAN,FIN,1.8413125557892542,1.974107343516662,2.093445010354448
CHL,FIN,2.482278584834991,2.6869404514080717,2.969632754855883
CHN,FIN,2.3426675580184835,2.592210602944939,2.8203476183032596
COL,FIN,3.771430701976907,4.155786370143492,4.595949107629948
CYP,FIN,3.2859904494420533,3.589342839798851,3.831994357676723
CZE,FIN,2.3611038332655125,2.531531553105798,2.6791383241325306
DEU,FIN,1.4958191597010817,1.6106128915136266,1.7165673296550128
DNK,FIN,1.4953494389447104,1.5979578407027866,1.7158839626516857
ELL,FIN,1.8743103194133675,1.98884730264132,2.1451158679168696
ESP,FIN,2.3478447130474214,2.4688487283286555,2.6207942487931026
FRA,FIN,1.8758113885811674,1.985903205721919,2.113733584954563
GBR,FIN,2.021407269107522,2.1443325920313328,2.2834850370507978
GRC,FIN,2.4844507260426827,2.6562555805270627,2.8427547893814107
HUN,FIN,2.9035617576894115,3.163294103547978,3.4265774186535936
IDN,FIN,3.862706644347475,4.352369267151044,4.7615120851894925
IND,FIN,4.130817625226165,4.7108788046543495,5.375057048687154
IRL,FIN,2.095343410904876,2.23343859598849,2.350462817538931
ISR,FIN,2.538776891419077,2.7454811301531166,2.962339109653143
ITA,FIN,1.9352738076598262,2.034256459923383,2.142377665969893
JPN,FIN,1.7169100317707886,1.9108137554799784,2.1023733470374855
KOR,FIN,2.2448840953026155,2.471383528511911,2.7311546831138083
MEX,FIN,3.831452934595034,4.158928051933806,4.397117118162516
MYSG,FIN,2.7485239397705232,3.0426402799578005,3.374584826119834
NZL,FIN,3.2633555093119306,3.4432877703004374,3.7265143873733164
PER,FIN,2.849124218123869,3.146125987828414,3.501370246493769
PHL,FIN,5.9208633640730834,6.579050982492358,7.158860108973688
POL,FIN,2.6933290292534644,2.880564399062768,3.114121262513838
PRT,FIN,2.434505298654675,2.6101398158791524,2.7792903764706987
ROU,FIN,3.6311193506230657,3.8837286390354375,4.182294933746533
RoW,FIN,2.154770039475512,2.3126787174312637,2.4844599185057836
RUS,FIN,2.0756524960069007,2.271323064691531,2.404631735688611
SVK,FIN,2.6312913704449716,2.7999132815630876,3.0067783830797525
SVN,FIN,2.874086491662502,3.1009095394321413,3.256426921810651
SWE,FIN,1.29404081576576,1.3877916938789798,1.4616252771039862
THA,FIN,4.052758782277074,4.377697401895304,4.8561128623247285
TUR,FIN,2.8661045711122988,3.1033951569890483,3.3704569608073687
USA,FIN,2.397898283695447,2.482496367257321,2.589034686697821
VNM,FIN,4.880612746853232,5.510163679115724,6.2817677930350495
ZAF,FIN,2.4479073329647716,2.690510879417648,2.9832986945366127
AUS,FRA,2.1385716433746893,2.259530439111532,2.4217701271930965
AUT,FRA,1.901964784565064,2.036950277159796,2.2167697579282875
BGR,FRA,3.4084161893915894,3.626048679979443,3.907172889373654
BNL,FRA,1.1614424851525267,1.2923851271614493,1.3910781600918303
BRA,FRA,2.0967539506107276,2.242114529266984,2.465930639466909
CAN,FRA,1.9835094331703218,2.0934887990038256,2.2078814463044747
CHL,FRA,2.684399612390971,2.867471083966774,3.1492319079916
CHN,FRA,1.9935874790840904,2.2067787666601424,2.438561407954787
COL,FRA,3.6729442740632026,4.013037354265375,4.479187048648226
CYP,FRA,3.3560769695874546,3.649919624775868,3.923693912298138
CZE,FRA,2.1906781544539724,2.3410736679985416,2.50626249246801
DEU,FRA,1.3658803037535425,1.4734249513859714,1.5756085581490695
DNK,FRA,1.7796481094480296,1.9258843969163384,2.1092034305429705
ELL,FRA,2.500137681092502,2.705649802877323,2.8774699384604565
ESP,FRA,1.7511778616464433,1.869982362915278,2.001389820938973
FIN,FRA,2.141595633277929,2.28146356138095,2.4154112259620724
GBR,FRA,1.7870663511727476,1.9160585829287808,2.0514015342402976
GRC,FRA,2.632274207057298,2.8539960758661285,3.0532425465862625
HUN,FRA,2.4733461054535297,2.666583043977729,2.8703475314281404
IDN,FRA,3.446838079852806,3.8466394959781853,4.271569307446031
IND,FRA,3.89277996576738,4.451525067198899,5.102586826727057
IRL,FRA,1.9102403071918639,2.0215908078887974,2.167846392009307
ISR,FRA,2.3024331013443238,2.4919154369475938,2.6928780306027837
ITA,FRA,1.5495373303213564,1.6405576242281903,1.7559357534488051
JPN,FRA,1.4507233917575901,1.5831280928516112,1.7521595775111778
KOR,FRA,2.0899065709297022,2.2580199525633176,2.4702930170612145
MEX,FRA,3.410563002391704,3.6502248771873154,3.9028595346897186
MYSG,FRA,2.362886195394414,2.6326085094762934,2.9583891034760397
NZL,FRA,2.6634071935551806,2.8135520586217853,3.0794400261240886
PER,FRA,3.961391683742015,4.218008420223665,4.618903536619529
PHL,FRA,4.539849353820697,5.02486437618051,5.595097695617593
POL,FRA,2.598612550789681,2.7585132380455404,2.942659913525054
PRT,FRA,2.194841599765211,2.3486815214613967,2.5285143263823144
ROU,FRA,2.791321049379661,2.963232062218249,3.1524379194573715
RoW,FRA,1.8077558564852585,1.939761047532484,2.084992070147824
RUS,FRA,2.6234139712239615,2.819714638020582,3.102303552112091
SVK,FRA,2.161890961354787,2.3240560255660867,2.495999508055359
SVN,FRA,2.3829536875449033,2.5764232542932475,2.7677067793186128
SWE,FRA,1.7352361826848264,1.8528097187902688,1.9717502456259433
THA,FRA,3.6065480158346173,3.9507386428032536,4.3345717478368515
TUR,FRA,2.480237190629744,2.6428928696512752,2.926381476169987
USA,FRA,2.054706955699771,2.1459119113995473,2.2568936721391775
VNM,FRA,3.98983680309688,4.449444201025965,5.039942746183537
ZAF,FRA,2.946488219002074,3.2440804218265433,3.6311598641110363
AUS,GBR,1.5184462145576512,1.6180473830870885,1.7350077581235346
AUT,GBR,1.7818905821292828,1.9038287186275067,2.057142594046349
BGR,GBR,3.389238978579691,3.6525587135821067,3.8996264253395907
BNL,GBR,1.04785833236837,1.1853105401548087,1.2878436249870164
BRA,GBR,1.8992762814268318,2.0534554756693737,2.242306098148903
CAN,GBR,1.448469499873612,1.5204355197499826,1.64573171618074
CHL,GBR,2.559482366766597,2.7575183614103485,3.003083012800822
CHN,GBR,1.7651837780886046,1.9502002472824655,2.15077614336166
COL,GBR,2.8343793162892714,3.083446779309641,3.420704173155925
CYP,GBR,2.3016991154972457,2.549167797418664,2.8137945707806864
CZE,GBR,2.0107201797906713,2.154441526319702,2.2750365882156935
DEU,GBR,1.2852615474863747,1.3988035569388484,1.4825575626706629
DNK,GBR,1.39323662667849,1.4994441310097857,1.6222429400906266
ELL,GBR,2.2253735973784314,2.4011582311099238,2.6001140402729903
ESP,GBR,1.7386743479212363,1.8664456956618656,1.978465165589708
FIN,GBR,1.8014908864205665,1.916733423198326,2.0338309742673886
FRA,GBR,1.4400015545576261,1.539093771796275,1.652013744538416
GRC,GBR,2.334733811712696,2.5414173608051063,2.68893211046747
HUN,GBR,2.199618772392231,2.403971123373612,2.5914528184162373
IDN,GBR,3.099957734047474,3.424939851644282,3.8098993550566216
IND,GBR,3.318962344848565,3.7650161048283284,4.312263545696025
IRL,GBR,1.4823089220987273,1.5925809473155084,1.709137845083385
ISR,GBR,1.8006598534057627,1.9905829590516957,2.1336707437158875
ITA,GBR,1.5395082488097371,1.6497016247606329,1.7369158012620751
JPN,GBR,1.2232803043624176,1.3706629674239834,1.473755090737627
KOR,GBR,1.884173271519074,2.0833480325802642,2.304401949469364
MEX,GBR,2.8280616416136706,2.989608913354099,3.1924478147669344
MYSG,GBR,2.0868720860804024,2.3452202222599796,2.562510861671935
NZL,GBR,2.1173956325758105,2.2278364931864054,2.3976577389279683
PER,GBR,3.5151167241053676,3.8146727162232894,4.214591861621733
PHL,GBR,4.003962804464296,4.396282625536356,4.929425347571916
POL,GBR,2.3009691497669245,2.4701159800831087,2.673297995133276
PRT,GBR,2.220339985212333,2.3934157765228776,2.548475079574808
ROU,GBR,2.799036857525957,2.9573024662449106,3.1621558438727524
RoW,GBR,1.6395171408083333,1.7478521574373724,1.8763411644981265
RUS,GBR,2.4597881611730035,2.633060683573641,2.875896428182255
SVK,GBR,2.1124118863647654,2.2495377943066197,2.455033893537369
SVN,GBR,2.4646784457594775,2.677659228727837,2.8855863077510246
SWE,GBR,1.471620322249915,1.5723155370433655,1.6529003066482748
THA,GBR,3.0912513413628866,3.3736409343136016,3.7548051570743617
TUR,GBR,2.1513436427076638,2.3581814836869106,2.551432938414141
USA,GBR,1.7750547847974272,1.8561214585684542,1.9327124859727514
VNM,GBR,3.439238496243445,3.9416714024684416,4.387726139853935
ZAF,GBR,2.1457047852421,2.3382403145613733,2.5669557922352872
AUS,GRC,2.5094808655577525,2.6911210360754376,2.8555867910619592
AUT,GRC,1.9033092046941043,2.0460847148219656,2.20535984455607
BGR,GRC,2.279962398298337,2.4870206791297136,2.6929706172703765
BNL,GRC,1.2124928166017503,1.3456523485941996,1.4972656185384734
BRA,GRC,2.33073248770579,2.548922968843358,2.8009050119902774
CAN,GRC,2.277046198741596,2.4639078159302965,2.6466577493718697
CHL,GRC,2.6074288061932878,2.866521214130419,3.081380924874959
CHN,GRC,2.104924077632436,2.2993456078504613,2.589096325914682
COL,GRC,3.6127101035878804,4.009728655027669,4.455367424471989
CYP,GRC,1.5398698563756992,1.728687065580129,1.8703158524617902
CZE,GRC,2.4607773610953156,2.6388447679347573,2.870123736789135
DEU,GRC,1.4466714267953833,1.5825532821852497,1.6980989406720424
DNK,GRC,1.6076637280620503,1.7487541182891486,1.877860695377465
ELL,GRC,3.001264104807008,3.196479395417872,3.5116402515473997
ESP,GRC,1.9170352809694187,2.0483985282538466,2.2092302791908356
FIN,GRC,2.0958305146310567,2.2517688503950297,2.401147380180873
FRA,GRC,1.6177088636335029,1.7243003570883704,1.8693021552713502
GBR,GRC,1.9198405203239144,2.0425460800537296,2.2153154593867663
HUN,GRC,2.5017590978378053,2.6885142624510387,2.8965135826889252
IDN,GRC,3.4796397578833824,3.804277171514941,4.28244579201349
IND,GRC,3.8389985579939765,4.348197955657163,5.012228550747883
IRL,GRC,2.0812398391392803,2.236252366509847,2.4119936158150654
ISR,GRC,2.0446317757969785,2.206849658904768,2.390290503704919
ITA,GRC,1.5091171224628677,1.6001228803328287,1.6931217748580654
JPN,GRC,1.6297811581476478,1.8056794134711092,1.9896751412740696
KOR,GRC,1.820644382284442,2.018960253784292,2.20063083186934
MEX,GRC,3.6364423536641595,3.9199040761250723,4.198868460873945
MYSG,GRC,2.744441011321101,3.025597785473927,3.4329754342816665
NZL,GRC,2.5431047310977695,2.6942293532027146,2.911200817661914
PER,GRC,3.7761044612788925,4.196723106626553,4.5498554789484755
PHL,GRC,4.6568142455933,5.214156987882484,5.748887816746178
POL,GRC,2.6625805859066194,2.883173135105239,3.1337702979982245
PRT,GRC,2.5760285581621694,2.763543859749938,2.9801056711415477
ROU,GRC,2.5442817358828433,2.725117315580999,2.924051916072009
RoW,GRC,1.730521282562963,1.8685485525638477,2.028462846228916
RUS,GRC,2.154547889751374,2.3442958174330264,2.5901946119892756
