i_iso3,j_iso3,q025,q500,q975
CHL,RUS,2.1049093192663326,2.3020848384663566,2.485977374577982
CHN,RUS,1.3655167521717169,1.546078067377651,1.7194820661262307
COL,RUS,2.697573416638229,3.1111747616903083,3.446021479056535
EU,RUS,0.952086538934599,1.0218244790737745,1.1027645812035027
IDN,RUS,2.4289554890022833,2.8015065863577293,3.088887421856321
IND,RUS,2.9813164019305827,3.406074738874236,3.9299956606150017
ISR,RUS,1.5334273150765765,1.7321701120601976,1.8196754210195891
JPN,RUS,0.9428714962587001,1.0743656236016492,1.1583415632137104
KOR,RUS,1.319074152453715,1.426633081205305,1.5546980804220822
MEX,RUS,2.4268598176743787,2.6612705715693883,2.898749251479671
MYSG,RUS,1.9361673445585461,2.1490480682981286,2.3758749484934296
NZL,RUS,2.031338075517568,2.227954939093607,2.3792710698341013
PER,RUS,3.194997233720443,3.43469275636013,3.723359506359817
PHL,RUS,3.3510022400129595,3.734176322986067,4.029755192690917
RoW,RUS,1.2814067070981396,1.4046713193444582,1.5310437787946678
THA,RUS,2.669074714156088,2.9420733203034843,3.248087524126148
TUR,RUS,1.6521579515494949,1.823706839468233,1.954382853041118
USA,RUS,1.5831406925369729,1.6916234258083112,1.8132104880540898
VNM,RUS,2.9340999698387433,3.33065130228896,3.904007284408725
ZAF,RUS,2.2679277368544364,2.4822852098400814,2.731879303125918
AUS,THA,0.8200459257926721,0.9033731248368579,1.0043690760172772
BRA,THA,1.1517549052808254,1.2864184264242837,1.4635422933481617
CAN,THA,1.143106183010483,1.250326868668684,1.3733897472721195
CHL,THA,1.6272177678588904,1.7540581326688631,1.9944402892776625
CHN,THA,1.1083526089894695,1.231668382751532,1.4174729061160438
COL,THA,2.360609727996426,2.6724834337022636,2.9432461269472836
EU,THA,0.9112867867528429,1.0251637984536117,1.1023103391444147
IDN,THA,1.4915100575969276,1.6725824679478047,1.9358696616486362
IND,THA,2.266902047244419,2.591770252695351,3.058046678015666
ISR,THA,1.3647242209486203,1.4567788144191867,1.6684693127551309
JPN,THA,0.6099942889132505,0.6923143869495212,0.78453570701395825
KOR,THA,1.0006453621116789,1.099406960446168,1.2243344398693286
MEX,THA,1.8948708104138312,2.0945299067586003,2.333286509543154
MYSG,THA,1.0554004478699328,1.1790745183589146,1.3545723252508484
NZL,THA,1.3030979756266288,1.4573807321495318,1.5861397517200506
PER,THA,2.0311531907585914,2.1987891327275753,2.598368056645662
PHL,THA,1.9222425043369957,2.148142004456656,2.4630026161727443
RoW,THA,0.9871209432829512,1.0841373049267409,1.1913585078726605
RUS,THA,1.6153707791939462,1.7703590489093575,1.9470946742581159
TUR,THA,1.9946702714269477,2.238698782711578,2.469083896271797
USA,THA,1.1494052572924338,1.2510382449813444,1.3627388488387437
VNM,THA,2.089110929398325,2.4448736167598386,2.7905758399335583
ZAF,THA,1.5835773289794202,1.756185482500267,1.9576042639398377
AUS,TUR,1.658847544051421,1.7579231917898301,1.925263846517211
BRA,TUR,1.661618884897488,1.8454534959232074,2.046337879721397
CAN,TUR,1.596876053290889,1.690932907989266,1.8148237254734731
CHL,TUR,2.331535400313705,2.455520078573592,2.70231906965913
CHN,TUR,1.6303409160981484,1.781248847081455,1.967566294436756
COL,TUR,2.4915381818860523,2.8225610643165844,3.1291983740885128
EU,TUR,1.0602294429025114,1.1488938619369806,1.2390760328003096
IDN,TUR,2.482890616324474,2.8046177415170703,3.075954807105238
IND,TUR,2.903123323522305,3.1773087394134585,3.557912709475332
ISR,TUR,1.5739594685550582,1.7018452177379333,1.8355656095332353
JPN,TUR,1.2190222624826614,1.3170123686891846,1.4584564348991138
KOR,TUR,1.482866319259493,1.6302510916942454,1.8093429601117705
MEX,TUR,2.658093770092635,2.886413455255121,3.1870459780632823
MYSG,TUR,2.0021196240608785,2.205146346407827,2.5123337364590523
NZL,TUR,2.555511175336208,2.802774678819336,3.0496791946243778
PER,TUR,3.3936761025356015,3.83591498271101,4.264190210215578
PHL,TUR,4.063867473333328,4.528369080017747,5.10867483232461
RoW,TUR,1.4633016867253612,1.6146601637659197,1.7564734815078569
RUS,TUR,1.915666038384364,2.0454708408440467,2.2569176777694326
THA,TUR,2.798520836195458,3.0521235477670334,3.484380391709938
USA,TUR,1.6036323126104812,1.683973152932612,1.7851516908198322
VNM,TUR,3.2584267077110174,3.6307539919044336,4.222567426114983
ZAF,TUR,2.2190434503480487,2.406096222835952,2.6216504378766325
AUS,USA,1.7061635610840507,1.8147571847011412,1.9369009617164827
BRA,USA,1.8325411596949923,1.9234648284147786,2.103209993580847
CAN,USA,1.1590039003174055,1.1997901623728024,1.248473069694128
CHL,USA,2.274761062936662,2.3980137399888504,2.519956939749949
CHN,USA,1.619770445027724,1.743070792833901,1.8772869346935421
COL,USA,2.297917276025823,2.5290453275654787,2.7064866437523087
EU,USA,1.3456211745483033,1.399815866417801,1.4579432988639232
IDN,USA,2.5803355732506197,2.923366911804133,3.312976681576262
IND,USA,3.4079686260849757,3.6774868626116834,4.183402328377796
ISR,USA,1.838299524667817,1.9571758358063844,2.0724035013504407
JPN,USA,1.102968394293673,1.2134252134267038,1.2922757171478325
KOR,USA,1.6400237525149644,1.7498973824196398,1.902203116257336
MEX,USA,1.7564058266299964,1.8679545920452254,1.9739194478513058
MYSG,USA,1.9794407727568863,2.16031444030793,2.3646154617330435
NZL,USA,2.2656804725145623,2.3899941551501396,2.507648534867749
PER,USA,2.8781467183679523,3.0968094976952765,3.3741349083001193
PHL,USA,3.3654185258768616,3.6166659910735186,4.017743370482162
RoW,USA,1.6380932581922587,1.6987009239517838,1.820427001226541
RUS,USA,2.5801856133948844,2.7473844826519893,2.964285430318954
THA,USA,2.86576186456902,3.0999816291146116,3.3926554221627585
TUR,USA,2.7537717705760993,2.9208338222099863,3.093065193970303
VNM,USA,3.105959204011981,3.548156116614655,3.9632722032112375
ZAF,USA,2.487832515700779,2.671685151650361,2.904554131991067
AUS,VNM,0.7084967205359889,0.7877401042703538,0.8838057244334213
BRA,VNM,0.9503398540489102,1.077377042649948,1.24260658553909
CAN,VNM,0.9631822607393922,1.0649295119398268,1.2107611958501654
CHL,VNM,1.2351186664004143,1.3655959813347067,1.5297530428566808
CHN,VNM,0.8599054944947764,0.9346210724556986,1.0611946092207245
COL,VNM,2.1040506710387463,2.379338776701153,2.8231931558186387
EU,VNM,0.7520153245414425,0.8329261995875213,0.9541654033215636
IDN,VNM,1.2111358331159818,1.4696992470025259,1.699769714832666
IND,VNM,1.6432011539971851,1.8393109971313697,2.1566682077586177
ISR,VNM,1.0852572040214308,1.2033095358047023,1.364207085287986
JPN,VNM,0.557863117165179,0.6245264518710834,0.6925499208602018
KOR,VNM,0.6849755528230855,0.7861484490436634,0.8961522021851969
MEX,VNM,1.7897512714408979,1.9587624985487049,2.2007668997960077
MYSG,VNM,0.8356751205461103,0.9297961083747339,1.0637221022851002
NZL,VNM,1.0189791908917083,1.1400963010940734,1.3236450493498608
PER,VNM,1.6609049785687158,1.852602355635649,2.1819962930119763
PHL,VNM,1.6311354565945815,1.871379488041733,2.1190159100311634
RoW,VNM,0.8399333563344469,0.9193187751092851,1.0417449059676702
RUS,VNM,1.4185927313400064,1.6473191558786953,1.8626736131839736
THA,VNM,1.1781952383083443,1.3487492338746292,1.5679609816762015
TUR,VNM,1.5527603672329966,1.7870304905977203,1.9846283331460677
USA,VNM,0.9463279590965294,1.051526210449485,1.1896502908478022
ZAF,VNM,1.4941246282868959,1.697461486327329,1.9193900243666873
AUS,ZAF,1.3078895492018938,1.409018297155096,1.5424712270236187
BRA,ZAF,1.5892119068997443,1.7597002470985266,1.941684643428013
CAN,ZAF,1.4780155425968404,1.5705056764467717,1.7095263738352986
CHL,ZAF,2.3845823398880586,2.630002072736379,2.8349632460769327
CHN,ZAF,1.5149706116296713,1.6477922755790653,1.8801558669948204
COL,ZAF,3.446890340495402,3.84316739108119,4.233093804074299
EU,ZAF,1.0957946684503217,1.1881862237778003,1.2831523849254853
IDN,ZAF,2.309339696847532,2.664109322336465,2.9991462487579135
IND,ZAF,2.6405998966971733,3.037929866411293,3.3128238172594937
ISR,ZAF,1.693155158272475,1.8587092315845961,2.03277170718949
JPN,ZAF,1.0705535223730775,1.2000229771215358,1.3340222572697584
KOR,ZAF,1.5145842969465197,1.6642355355785594,1.854906437649789
MEX,ZAF,2.3844115496684406,2.6234322561569074,2.8787897407250376
MYSG,ZAF,1.7411862240577156,1.9337218974931418,2.21185982956597
NZL,ZAF,1.9475350968281608,2.116324228822004,2.3323474973304315
PER,ZAF,2.27019967957625,2.4866311467866566,2.848290358153312
PHL,ZAF,3.6757312414883154,4.067303554718126,4.490308483410836
RoW,ZAF,1.3457872652572895,1.4457095236112671,1.5835142957940445
RUS,ZAF,2.976787401941019,3.2772572674225526,3.5765107572535113
THA,ZAF,2.425200359501759,2.6959295261491283,2.9914743680079536
TUR,ZAF,2.2176957107094935,2.406543159710488,2.603630906079378
USA,ZAF,1.532650245166314,1.6403253259436446,1.7711638337483415
VNM,ZAF,3.2670945172968278,3.7189814711109292,4.2407537469786005
