i_iso3,j_iso3,q025,q500,q975
CHL,RUS,2.149819880989524,2.368301540592782,2.5805282811729624
CHN,RUS,1.393066005509227,1.5487057481575053,1.7286104384243584
COL,RUS,2.8767000750965237,3.231645972190876,3.6485613394628835
EU,RUS,0.9377122122327857,1.0145188679692896,1.089341275811143
IDN,RUS,2.487700501221916,2.824980545507234,3.1578369131665482
IND,RUS,2.9910388401308263,3.496492500581197,3.9684776837597164
ISR,RUS,1.569050590710455,1.7138169484079833,1.869678528777899
JPN,RUS,0.9725161138931842,1.0768431018497595,1.1869867552654707
KOR,RUS,1.2979375920826115,1.4465738357413551,1.6004281311977429
MEX,RUS,2.475764011803291,2.681188116355859,2.910047897485718
MYSG,RUS,1.9339189551454028,2.161349559031762,2.411199095396082
NZL,RUS,2.0883746729546466,2.279249501523332,2.463408077801555
PER,RUS,3.1537381605112293,3.5226975943622953,3.9167706477771316
PHL,RUS,3.346601258287274,3.7501422022617574,4.204813196629546
RoW,RUS,1.283000748840844,1.39016768727606,1.5133152905679716
THA,RUS,2.644556969593976,2.96433196436593,3.334823320451017
TUR,RUS,1.6619078174411102,1.8351789094728086,2.0176449518521853
USA,RUS,1.603113234633904,1.7124956805647042,1.8173299683426376
VNM,RUS,2.9315105545539244,3.3471329007939774,3.8507197253269903
ZAF,RUS,2.2151152615976137,2.495508526070459,2.795065056009109
AUS,THA,0.8006466242466154,0.8914189782833666,0.9866305549074584
BRA,THA,1.1344064327847958,1.2747963238921587,1.4465138744004744
CAN,THA,1.1327882476328857,1.2504076610081234,1.3912428551056126
CHL,THA,1.6168218172184952,1.8002773739773374,2.0101300910759377
CHN,THA,1.0759750237102563,1.228294853560377,1.4026479858439063
COL,THA,2.3146119512282413,2.656524359794017,3.0367781972706784
EU,THA,0.9146284478166183,1.0111796745582922,1.117497492739185
IDN,THA,1.482810111781932,1.6933223389772483,1.9393930819126088
IND,THA,2.228366874394652,2.6164224390186144,3.0337546973741425
ISR,THA,1.29145379702092,1.4430142512567432,1.6190723630697015
JPN,THA,0.6038003830905551,0.6876891704808833,0.7808443185980692
KOR,THA,0.9786857996303001,1.1051178771765293,1.2618270545314378
MEX,THA,1.9016911492066153,2.1017679980920634,2.3391785059637877
MYSG,THA,0.9983808669343958,1.1567831225810652,1.3180468195771446
NZL,THA,1.314075132732285,1.4660026289762789,1.6231901914648637
PER,THA,1.9581699607711218,2.2333340822833163,2.534563966560521
PHL,THA,1.8887620293673606,2.1530227701748528,2.4311594820202203
RoW,THA,0.9449992010885686,1.0562869237957737,1.182028141912877
RUS,THA,1.565991460328224,1.7547193289087888,1.9608697874525027
TUR,THA,1.979579664230991,2.2356817306432775,2.507890748077218
USA,THA,1.1456875945045824,1.2561787793235037,1.3774255064250824
VNM,THA,2.073420292233352,2.4143854306129247,2.8220289405587464
ZAF,THA,1.5094694596775826,1.7147340502963853,1.9448140497884328
AUS,TUR,1.6408038388166841,1.7813344227357093,1.9450939956965996
BRA,TUR,1.6768330501883948,1.8736221051016728,2.0686934070983107
CAN,TUR,1.571429795174216,1.705202281508168,1.854252721379076
CHL,TUR,2.304506979797341,2.5254050189384554,2.766443482175085
CHN,TUR,1.6087239887320859,1.8035842480099562,2.0206127468697987
COL,TUR,2.494162999904644,2.798899976603927,3.1461202306857787
EU,TUR,1.0425161530958953,1.1294345039628424,1.2291698072686443
IDN,TUR,2.487559238249167,2.824353028468348,3.161054483957358
IND,TUR,2.7872093655139953,3.217490810495521,3.673917167954182
ISR,TUR,1.5299518102989866,1.670503620894005,1.8316419943161013
JPN,TUR,1.2013699345657638,1.3306728738283569,1.475462456263898
KOR,TUR,1.4964396891717984,1.6502339516829092,1.834037737384456
MEX,TUR,2.636343492751724,2.873214367936972,3.1474150405187387
MYSG,TUR,1.96240151862198,2.2133252125500147,2.47414142850204
NZL,TUR,2.625089896172241,2.862605281723149,3.113835087009214
PER,TUR,3.458680193283218,3.821542795929204,4.29691555570303
PHL,TUR,4.0622052593740685,4.5553294081162665,5.152295230478692
RoW,TUR,1.4463334406104862,1.5767087651641565,1.7325942662835039
RUS,TUR,1.8520657040974617,2.0317817542519467,2.2473861257079992
THA,TUR,2.7759454368458827,3.114224260388445,3.519166794322185
USA,TUR,1.5893112539809005,1.6992287872330671,1.8319118286281035
VNM,TUR,3.2340964858556522,3.699807721200305,4.277108998831279
ZAF,TUR,2.1001505044854714,2.349716723924693,2.6223798114862387
AUS,USA,1.7373648213865953,1.8271897340987855,1.9202897669773782
BRA,USA,1.7922919452004262,1.9395414896931302,2.0987387363933663
CAN,USA,1.1422002840070047,1.1871823545737499,1.238886597533341
CHL,USA,2.2866094065078952,2.429983830232982,2.5847919311745664
CHN,USA,1.6252087177409458,1.7692987933900284,1.9339146061829813
COL,USA,2.272073689336165,2.497946588256646,2.748489393260974
EU,USA,1.332205664992801,1.3949488993881074,1.456813653022042
IDN,USA,2.7021863246472395,3.0034727119027345,3.292152846147202
IND,USA,3.319216090727479,3.758548406357761,4.20476470210559
ISR,USA,1.808777168615944,1.93332701304804,2.0593061230020844
JPN,USA,1.1229751854828491,1.2145014571179138,1.3109761988688524
KOR,USA,1.651699898526226,1.7866979640992335,1.9363525735372684
MEX,USA,1.7404943564916435,1.8397966405728934,1.9454203436101283
MYSG,USA,1.9594171308307715,2.1627867612122578,2.366219320790924
NZL,USA,2.2856075583358284,2.41537748335937,2.5529970533777027
PER,USA,2.871983234506072,3.102868387674129,3.385710407504399
PHL,USA,3.350512348200077,3.6677565527022447,4.052655023991316
RoW,USA,1.5988090034233042,1.6924780566462876,1.8037747825850559
RUS,USA,2.562151654698311,2.7183975054430647,2.920657409358075
THA,USA,2.8443192503362797,3.138857636043273,3.461617486577996
TUR,USA,2.7006590472689336,2.920768999807772,3.1342024234928214
VNM,USA,3.2081603254124107,3.6011595652556183,4.081107814558239
ZAF,USA,2.4053488513841175,2.6464735773821877,2.900840274189547
AUS,VNM,0.7012616579061601,0.7875662932109473,0.8792400484692019
BRA,VNM,0.9674922946424575,1.0958710546815316,1.243393606542136
CAN,VNM,0.9583304243197482,1.0850810728035136,1.2151116771153347
CHL,VNM,1.233407112887404,1.3898180575583399,1.5777115865784965
CHN,VNM,0.8178164918546058,0.9426918636558673,1.0754547320981702
COL,VNM,2.0625299148811926,2.4037888435957773,2.7600769014260966
EU,VNM,0.7454757505637853,0.8448912854037907,0.949277446494442
IDN,VNM,1.269511907742817,1.4722958401541149,1.6951606319341164
IND,VNM,1.5895530953816588,1.8928815253380438,2.20915554528403
ISR,VNM,1.0444815535116971,1.1853954513879574,1.3449455638849264
JPN,VNM,0.5492852162358364,0.6278108601119834,0.709596792179456
KOR,VNM,0.6930152749136359,0.7912098854831389,0.9029154376887876
MEX,VNM,1.7592861594733267,1.9771408056756972,2.248601304881401
MYSG,VNM,0.8026549184994998,0.9332628012445945,1.0728965493523461
NZL,VNM,1.0280713729828432,1.1589016634368439,1.3109987637123173
PER,VNM,1.6234633705756183,1.8643593989225216,2.144031204217584
PHL,VNM,1.6261663321773216,1.8732052679457427,2.1639152208104333
RoW,VNM,0.799334144691543,0.909030622462918,1.0284998864900459
RUS,VNM,1.4468562772193059,1.6491306023205183,1.8650513342297295
THA,VNM,1.171841461947066,1.3643017170694791,1.5739651509406438
TUR,VNM,1.5542429283261434,1.7797091415887718,2.0310471873133333
USA,VNM,0.9510744979159339,1.0635813495702928,1.1829925668157601
ZAF,VNM,1.4357306998349681,1.6640608651086257,1.9335167503295159
AUS,ZAF,1.287129312238847,1.4309252300829052,1.5691451824544285
BRA,ZAF,1.5841710668054927,1.7892096926550187,2.01641547150578
CAN,ZAF,1.4642472201008583,1.6148996836402576,1.7751301571055045
CHL,ZAF,2.41776494283732,2.6728287018043164,2.9772670347117467
CHN,ZAF,1.5117740887149367,1.705147503152634,1.9060678005995024
COL,ZAF,3.4016311536018313,3.8621117881333418,4.376184788661962
EU,ZAF,1.0790841795823205,1.1932362910496714,1.30447656939732
IDN,ZAF,2.3507316153797917,2.716401080465517,3.0775422206345686
IND,ZAF,2.6373871703901055,3.0778792238564683,3.5594160686433045
ISR,ZAF,1.6522778401189446,1.845148468932688,2.0602874593054636
JPN,ZAF,1.078456350646004,1.2177634713715664,1.3681853858743307
KOR,ZAF,1.5104200480983674,1.7044239554278455,1.907280883573005
MEX,ZAF,2.387281877605779,2.652609596623546,2.960126583014228
MYSG,ZAF,1.694189778929874,1.9464876988395698,2.2132292289571365
NZL,ZAF,1.9641985285762913,2.172776925820853,2.4241453222114533
PER,ZAF,2.348215384662342,2.649825926494646,3.0135233997693884
PHL,ZAF,3.6104643422341285,4.121389625929362,4.6910138085079565
RoW,ZAF,1.3055016596149958,1.4473715330171082,1.6194946988558854
RUS,ZAF,2.9397429291592907,3.2706204001318944,3.6651124150443075
THA,ZAF,2.4159268618069616,2.7479409583209757,3.136899414570284
TUR,ZAF,2.194565638083369,2.4420354704859473,2.733871220030185
USA,ZAF,1.533640918602451,1.673132975581133,1.8252903778619989
VNM,ZAF,3.26066082392066,3.8059183094538227,4.412390509801256
