i_iso3,j_iso3,year,tau,tauAlt
IND,IRL,2011,4.687843816033185,3.31538518399888
ISR,IRL,2011,2.625921019084818,1.6230552028458738
ITA,IRL,2011,2.043083857259148,1.4864973295276518
JPN,IRL,2011,1.6557432026232757,1.1633481827822776
KOR,IRL,2011,2.2883855485884013,1.6172681167010627
MEX,IRL,2011,3.313264479316598,2.263436838318367
MYSG,IRL,2011,2.6278731423472763,1.9531400951147744
NZL,IRL,2011,2.9089341725453357,1.7012980507342044
PER,IRL,2011,4.900206621547884,2.6926795176755265
PHL,IRL,2011,5.385790827716881,3.225427089353769
POL,IRL,2011,3.1164285341757534,2.1960350463210094
PRT,IRL,2011,2.839243836175356,1.8484964750459723
ROU,IRL,2011,3.4229318086789706,2.258868800122515
RoW,IRL,2011,2.164533896857059,1.7627623940761978
RUS,IRL,2011,3.829227517342285,2.4531253575422145
SVK,IRL,2011,2.8624486824839432,1.94101418319637
SVN,IRL,2011,3.4312807072090137,2.087975630993756
SWE,IRL,2011,1.8824779787533819,1.3561852070118021
THA,IRL,2011,3.965364279823744,2.7438683750915382
TUR,IRL,2011,2.891320561852798,1.9791459820283186
USA,IRL,2011,1.9612000281726085,1.6135214376575504
VNM,IRL,2011,4.947234669616018,3.2494540568291566
ZAF,IRL,2011,3.2075082044516896,2.091773841120617
AUS,ISR,2011,2.215682646174077,1.422239101267457
AUT,ISR,2011,2.3406790606139483,1.6354107658873114
BGR,ISR,2011,4.117857120051745,2.6069286815906763
BNL,ISR,2011,1.4803248592382323,1.3670529736521557
BRA,ISR,2011,2.598076342318685,1.71033410597925
CAN,ISR,2011,2.2346791776958037,1.5146977414506722
CHL,ISR,2011,3.440497382125861,2.079545032684725
CHN,ISR,2011,2.3892905153739123,1.9048453758580557
COL,ISR,2011,3.0528793701785375,2.133552100671606
CYP,ISR,2011,2.175719485879996,1.6590835903024237
CZE,ISR,2011,2.805111112957025,1.9953225725711794
DEU,ISR,2011,1.8350265713264968,1.491156972924756
DNK,ISR,2011,2.252923933723667,1.500832624758045
ELL,ISR,2011,3.13115639839386,2.131203462717084
ESP,ISR,2011,2.399027565613768,1.7531427991486719
FIN,ISR,2011,2.4415856190415064,1.624055251599704
FRA,ISR,2011,2.1115763298801533,1.5779467128891784
GBR,ISR,2011,2.122962524470506,1.6513925072146702
GRC,ISR,2011,2.6899723200042494,1.7784030124279677
HUN,ISR,2011,3.1573467920213574,2.2086414680880946
IDN,ISR,2011,4.557379685497605,2.884492986265518
IND,ISR,2011,4.708807169372494,3.453828721870263
IRL,ISR,2011,2.1888407090831787,1.5784078697909778
ITA,ISR,2011,1.9246651105403458,1.4861710247463917
JPN,ISR,2011,1.5782089960232877,1.1699779054500399
KOR,ISR,2011,2.1371151822335688,1.6268334633162045
MEX,ISR,2011,3.7899041549230548,2.4720770954125277
MYSG,ISR,2011,2.8706177311362557,2.118682153149791
NZL,ISR,2011,3.8530568351722168,2.067090753537834
PER,ISR,2011,5.398826854709024,2.926946325161305
PHL,ISR,2011,5.6994488051244145,3.4202662768392704
POL,ISR,2011,3.619411046222328,2.4505399447129563
PRT,ISR,2011,3.1594223929666794,2.021466632182568
ROU,ISR,2011,3.63787808462808,2.383254099796243
RoW,ISR,2011,2.1337210670597324,1.8035888417277708
RUS,ISR,2011,3.25847365489177,2.352785715533045
SVK,ISR,2011,3.173245867384874,2.124663564120469
SVN,ISR,2011,2.878985380673377,1.9644028512777476
SWE,ISR,2011,2.1258016248727927,1.4932684991617204
THA,ISR,2011,3.949599042178338,2.825929553000156
TUR,ISR,2011,2.4546793975457915,1.8736624284609826
USA,ISR,2011,2.0912827469851445,1.7002082356100292
VNM,ISR,2011,5.334248435736944,3.549260118789534
ZAF,ISR,2011,2.7921425171266865,2.0372944304372393
AUS,ITA,2011,2.213672646651834,1.3674989340496266
AUT,ITA,2011,1.846738929341601,1.379738536837334
BGR,ITA,2011,3.198514839599722,2.1854202403781082
BNL,ITA,2011,1.3935379839894413,1.258066832730552
BRA,ITA,2011,2.1920206620581815,1.4756468684702237
CAN,ITA,2011,2.1933064088594794,1.4277708192342067
CHL,ITA,2011,2.680857765609826,1.7744020454197393
CHN,ITA,2011,2.2691906123701466,1.7679696095886073
COL,ITA,2011,3.7326009467234083,2.264685022146458
CYP,ITA,2011,3.189225846004179,1.9596654856767273
CZE,ITA,2011,2.4023472942163298,1.7465887094736803
DEU,ITA,2011,1.5325013833690448,1.2902025286787513
DNK,ITA,2011,1.971076133986807,1.328871452702908
ELL,ITA,2011,2.99418363476973,1.9932513422144045
ESP,ITA,2011,1.9991681964115668,1.5186390619847525
FIN,ITA,2011,2.3796556479020885,1.5361877845712038
FRA,ITA,2011,1.6730189788622025,1.3270687512351358
GBR,ITA,2011,2.1212558477579377,1.5759325442941725
GRC,ITA,2011,2.4375738271663336,1.6097195652007492
HUN,ITA,2011,2.5917678998179365,1.8786579667342689
IDN,ITA,2011,3.5828145768758413,2.420155064716859
IND,ITA,2011,4.432316728429009,3.1665281526797444
IRL,ITA,2011,2.2344965396248058,1.5207601776631752
ISR,ITA,2011,2.417767163468799,1.5252404824263492
JPN,ITA,2011,1.7461768799572195,1.1738383298512534
KOR,ITA,2011,2.364018620805231,1.626144479895908
MEX,ITA,2011,3.578641863457053,2.2842156282292794
MYSG,ITA,2011,3.137713216943616,2.1050164702263885
NZL,ITA,2011,2.9635272375652795,1.6911076041387203
PER,ITA,2011,3.6687257283644863,2.3157242847455666
PHL,ITA,2011,5.397228883409129,3.1759113711003364
POL,ITA,2011,2.7872216696712484,2.045856679963185
PRT,ITA,2011,2.7368056769270077,1.7945542300499493
ROU,ITA,2011,2.7386183823170875,1.9621376274437377
RoW,ITA,2011,1.8945406669158718,1.620116726413093
RUS,ITA,2011,2.653309598093797,2.015803378260625
SVK,ITA,2011,2.3461543874280677,1.7163809207758247
SVN,ITA,2011,2.346302957666505,1.6755484123847078
SWE,ITA,2011,1.960666452034639,1.3588417883114638
THA,ITA,2011,4.148249843660643,2.744248268914683
TUR,ITA,2011,2.5826650239888456,1.8389046115349315
USA,ITA,2011,2.3552014240496826,1.7378791470368815
VNM,ITA,2011,4.676758784698108,3.1466149624788544
ZAF,ITA,2011,2.9363917749097337,1.9598805602852225
AUS,JPN,2011,1.8808111414239275,1.418349695120522
AUT,JPN,2011,3.4058690513944234,2.150659470231811
BGR,JPN,2011,7.275412882834884,3.815142480990274
BNL,JPN,2011,2.5683968058006132,1.968260442676208
BRA,JPN,2011,2.7616623355718555,1.85757953629483
CAN,JPN,2011,2.464973637386037,1.7139522277242722
CHL,JPN,2011,2.9754339693306213,2.0478971842015317
CHN,JPN,2011,2.724440493707072,2.242636738253052
COL,JPN,2011,5.504559750858783,3.1318085039884815
CYP,JPN,2011,4.751831833445266,2.7264692617072357
CZE,JPN,2011,4.6825330226529545,2.812475422125298
DEU,JPN,2011,2.6306407795267384,1.9486681610326304
DNK,JPN,2011,2.8573650111057165,1.81747217964124
ELL,JPN,2011,5.056620401769978,2.929419515901328
ESP,JPN,2011,3.6796405895277537,2.3533460307683542
FIN,JPN,2011,3.4294015290787976,2.0925477772014407
FRA,JPN,2011,2.903722613403849,2.011273083031015
GBR,JPN,2011,3.319846331245698,2.2603510049901674
GRC,JPN,2011,5.200345095043874,2.7204086191856645
HUN,JPN,2011,4.820086232263568,2.97144098512135
IDN,JPN,2011,3.7681150282230944,2.8462291204563708
IND,JPN,2011,6.309207108182087,4.315541847998561
IRL,JPN,2011,3.228096607206342,2.1034265661621534
ISR,JPN,2011,3.7059643915926874,2.1886820157818785
ITA,JPN,2011,3.0124754276580186,2.0335720496305694
KOR,JPN,2011,2.5735115490127303,1.9612753848426383
MEX,JPN,2011,4.429592636763281,2.8981025703245193
MYSG,JPN,2011,2.9985900115246578,2.3564611558461865
NZL,JPN,2011,3.22968280172929,2.0244819064648376
PER,JPN,2011,4.385098354939636,2.7488446264377036
PHL,JPN,2011,4.974142115925627,3.472240081814037
POL,JPN,2011,5.595380650873676,3.3185484431762777
PRT,JPN,2011,4.775582631626972,2.7221873711034372
ROU,JPN,2011,5.590374529234075,3.1896126815121675
RoW,JPN,2011,2.495098295305683,2.120121999384682
RUS,JPN,2011,4.030025488964177,2.877869584433951
SVK,JPN,2011,5.190789553304075,2.965851308213634
SVN,JPN,2011,6.0040795442947426,3.141939907248627
SWE,JPN,2011,3.0578679756060128,1.947535456338783
THA,JPN,2011,4.290548484909918,3.210306559518162
TUR,JPN,2011,5.329724251696059,3.0260123184853085
USA,JPN,2011,2.744760537480626,2.1295569217186623
VNM,JPN,2011,5.317133199322233,3.8769359393202003
ZAF,JPN,2011,3.7863384148585353,2.540031364887479
AUS,KOR,2011,1.2754056692344364,0.9710097831867343
AUT,KOR,2011,2.2189156528190552,1.461998131511119
BGR,KOR,2011,4.40822613999606,2.52430301936013
BNL,KOR,2011,1.620480310570568,1.3057399882940275
BRA,KOR,2011,1.8816834626451688,1.2857875377657575
CAN,KOR,2011,1.7048423438771867,1.2020246891014499
CHL,KOR,2011,2.1238585675927846,1.4802636311387605
CHN,KOR,2011,1.8727892645687823,1.5580076320817213
COL,KOR,2011,3.801643323634524,2.1944786409245114
CYP,KOR,2011,2.3267173816417173,1.5774325352874934
CZE,KOR,2011,3.001183798113061,1.885817585876248
DEU,KOR,2011,1.6991371718993444,1.3094381470155076
DNK,KOR,2011,2.1240794529247915,1.3279473255631897
ELL,KOR,2011,3.5122862567639044,2.082408865682186
ESP,KOR,2011,2.584135249249767,1.6580471075914789
FIN,KOR,2011,2.3304846954478693,1.4646698052014744
FRA,KOR,2011,1.9479374619646148,1.3811740105384316
GBR,KOR,2011,2.236772642093722,1.5498762620499458
GRC,KOR,2011,3.454613999726196,1.8560191270580115
HUN,KOR,2011,3.2283820597708774,2.0383181188733004
IDN,KOR,2011,2.599972851071676,1.9827161341348347
IND,KOR,2011,3.878190130975634,2.846223201036078
IRL,KOR,2011,2.544990872224658,1.5704669893667516
ISR,KOR,2011,2.408292516638459,1.4781255052255424
ITA,KOR,2011,2.028767110707188,1.398137690264157
JPN,KOR,2011,1.1191290560930998,0.8998490612647368
MEX,KOR,2011,2.8693516804325943,1.927059097613537
MYSG,KOR,2011,2.031107967515696,1.627778335752344
NZL,KOR,2011,2.2270379688728927,1.409297520190463
PER,KOR,2011,2.792425166898511,1.8276122261818581
PHL,KOR,2011,3.5582648599450657,2.4758624992171874
POL,KOR,2011,3.7677292106001006,2.286496143340942
PRT,KOR,2011,3.693464990019249,2.011443671262661
ROU,KOR,2011,3.6774239271216977,2.2168017350346547
RoW,KOR,2011,1.6146229296676329,1.424184637418762
RUS,KOR,2011,2.593877127952999,1.9258930956071074
SVK,KOR,2011,3.294418220675647,1.978389405861626
SVN,KOR,2011,3.4188227858659297,1.9809831183249422
SWE,KOR,2011,1.9811055613048703,1.319800328185192
THA,KOR,2011,3.2780090400286084,2.358179073240055
TUR,KOR,2011,3.1119451885298783,1.9499231628480258
USA,KOR,2011,1.814269087285488,1.4498592917846218
VNM,KOR,2011,3.6704830113460747,2.692459416187378
ZAF,KOR,2011,2.5769105196756423,1.742416994951452
AUS,MEX,2011,1.5585206761810886,0.9737627716381212
AUT,MEX,2011,1.8230887195102008,1.1643586593714623
BGR,MEX,2011,3.5470201030965494,1.947765896954073
BNL,MEX,2011,1.2954740696935816,1.0258185151217682
BRA,MEX,2011,1.6077813287362273,1.0991937407137709
CAN,MEX,2011,1.2511759226643244,0.9121445019867978
CHL,MEX,2011,1.8713009756621917,1.250998681402423
CHN,MEX,2011,1.4795603908319974,1.205853392767324
COL,MEX,2011,2.5521751398320127,1.5865715249957515
CYP,MEX,2011,3.7449194055316637,1.819961651736328
CZE,MEX,2011,2.28870146810203,1.4495287587471788
DEU,MEX,2011,1.33437595833707,1.021389940750023
DNK,MEX,2011,1.7362114042883183,1.061230128363362
ELL,MEX,2011,2.633684013967286,1.5870295867687862
ESP,MEX,2011,1.6924364035797714,1.1810819128738077
FIN,MEX,2011,2.0041321602349953,1.1961519321754746
FRA,MEX,2011,1.593471521908133,1.1000003671419816
GBR,MEX,2011,1.8578331059238031,1.249302348894512
GRC,MEX,2011,2.482526301246719,1.3820102453009053
HUN,MEX,2011,2.478403911808693,1.5731564941314908
IDN,MEX,2011,2.757281936349823,1.7887642319522863
IND,MEX,2011,3.35974875956587,2.3142158085485787
IRL,MEX,2011,1.8249478786063167,1.1595828892562894
ISR,MEX,2011,1.8380016765745673,1.116502131631341
ITA,MEX,2011,1.490918315400898,1.0498546016063208
JPN,MEX,2011,1.0125839376822932,0.7501240591821879
KOR,MEX,2011,1.3655552181887092,1.0418172721708896
MYSG,MEX,2011,1.7569808308324144,1.316895527561473
NZL,MEX,2011,2.0090040624824694,1.1891504226094503
PER,MEX,2011,2.7156087636276203,1.6696776469018897
PHL,MEX,2011,3.067389142194882,2.018704005436301
POL,MEX,2011,2.795234549183166,1.7394095172982915
PRT,MEX,2011,2.2204116749677247,1.3688546265526986
ROU,MEX,2011,3.1906023207087,1.8098256014721092
RoW,MEX,2011,1.6608522861775163,1.284058599995298
RUS,MEX,2011,2.723743631407914,1.711627322895615
SVK,MEX,2011,2.5177755015526873,1.510577036412852
SVN,MEX,2011,2.5522967798049128,1.5001412842804016
SWE,MEX,2011,1.6172567987053126,1.0513543267179992
THA,MEX,2011,2.6594696337786123,1.8566216469136627
TUR,MEX,2011,2.6972157793586495,1.5891820151709375
USA,MEX,2011,1.1332342888535554,1.0055383241059583
VNM,MEX,2011,3.3666173952526655,2.2371464077879764
ZAF,MEX,2011,2.2903239384297267,1.433090621422163
AUS,MYSG,2011,1.2150226942206042,0.8795320764193523
AUT,MYSG,2011,1.727381507189619,1.1697112280550352
BGR,MYSG,2011,3.149577014917175,1.8882694498396475
BNL,MYSG,2011,1.1919959454632947,1.002438037142795
BRA,MYSG,2011,1.5629434143389607,1.0838947439785
CAN,MYSG,2011,1.5651513975656475,1.041560255299975
CHL,MYSG,2011,2.4088130441612243,1.4615757032368641
CHN,MYSG,2011,1.5128056449914014,1.2602196275729323
COL,MYSG,2011,2.7524313931635156,1.6743726489423925
CYP,MYSG,2011,1.9885243633311795,1.3209591099551583
CZE,MYSG,2011,2.4980152369422655,1.5531117390827773
DEU,MYSG,2011,1.3224478285169725,1.038144973989461
DNK,MYSG,2011,1.5699004687391538,1.024314533451568
ELL,MYSG,2011,2.3233673569002904,1.5122999279928973
ESP,MYSG,2011,2.0602393175333673,1.3392590484407527
FIN,MYSG,2011,1.9120575829256488,1.1907161675211766
FRA,MYSG,2011,1.3988671928870666,1.0519836335852153
GBR,MYSG,2011,1.5605277861416973,1.1591914303735533
GRC,MYSG,2011,1.995252875626304,1.2634632558508967
HUN,MYSG,2011,2.1851893279439456,1.5128561315844604
IDN,MYSG,2011,1.8977714219183905,1.535789912486732
IND,MYSG,2011,2.6480080201157614,2.117500370163411
IRL,MYSG,2011,1.7909357153968621,1.1771908209661197
ISR,MYSG,2011,1.8642269542316972,1.1746053182564669
ITA,MYSG,2011,1.571124437994012,1.109130255970957
JPN,MYSG,2011,0.9130821750551397,0.7312728180106051
KOR,MYSG,2011,1.290563713060581,1.0433560160789255
MEX,MYSG,2011,2.3985419701705846,1.6171228424351496
NZL,MYSG,2011,1.6979809527434018,1.113239583603821
PER,MYSG,2011,3.947858981180311,2.071746754466141
PHL,MYSG,2011,2.5191483944051223,1.8830630965921822
POL,MYSG,2011,2.7085833808237103,1.7461820315011973
PRT,MYSG,2011,2.7447266246236164,1.5681138256753226
ROU,MYSG,2011,3.3467907132077106,1.922128187980727
RoW,MYSG,2011,1.3184136211436694,1.1630373040990742
RUS,MYSG,2011,2.3954015727564983,1.6669976144008587
SVK,MYSG,2011,2.789846885556383,1.6499070855704292
SVN,MYSG,2011,2.8707691454470834,1.6321230282594807
SWE,MYSG,2011,1.5356429985255564,1.0397748546450984
THA,MYSG,2011,2.0968984541095685,1.6939618565128995
TUR,MYSG,2011,2.2978549812100875,1.4979944891156292
USA,MYSG,2011,1.3944431676604971,1.140566319191781
VNM,MYSG,2011,2.8708982007825417,2.1444234533867284
ZAF,MYSG,2011,2.1570941021568104,1.454821267481444
AUS,NZL,2011,1.381221021758242,1.1073413153802398
AUT,NZL,2011,2.4935714670135947,1.6416117816567168
BGR,NZL,2011,5.164735086207611,2.8421212273951486
BNL,NZL,2011,1.8747575008302204,1.4807113451822378
BRA,NZL,2011,2.879515279483263,1.7749217706496043
CAN,NZL,2011,1.9962527992620724,1.3805358276598403
CHL,NZL,2011,3.308066126141218,2.034121036156656
CHN,NZL,2011,2.193348859912174,1.7784813705976066
COL,NZL,2011,5.018772315216441,2.716984351016908
CYP,NZL,2011,4.0735026823300045,2.261544991943534
CZE,NZL,2011,3.410587990896516,2.120049761145516
DEU,NZL,2011,1.9298953590519534,1.473911462145296
DNK,NZL,2011,2.1074980322599837,1.3913352421034466
ELL,NZL,2011,3.5643428253584926,2.1779502271801796
ESP,NZL,2011,2.781397736899843,1.8300440008703929
FIN,NZL,2011,2.4219561416413087,1.5581039759285509
FRA,NZL,2011,2.1288238196864504,1.5196202230262548
GBR,NZL,2011,2.188389859652482,1.608069179474905
GRC,NZL,2011,3.413389798971102,1.9345701632773
HUN,NZL,2011,3.3605060922135626,2.192385569803509
IDN,NZL,2011,3.4078136285864646,2.411345032785316
IND,NZL,2011,4.975160180424006,3.434993219022299
IRL,NZL,2011,2.457328088242821,1.6097204554023092
ISR,NZL,2011,2.629358819488143,1.6139970548905733
ITA,NZL,2011,2.1475350032029668,1.5142133185319797
JPN,NZL,2011,1.4831994296378088,1.1064656070076855
KOR,NZL,2011,2.109529161052933,1.572655253939836
MEX,NZL,2011,3.4832242174692603,2.3125338556476533
MYSG,NZL,2011,2.150850950369798,1.7663915785812698
PER,NZL,2011,4.36558986057396,2.5116562551309602
PHL,NZL,2011,4.589413394957063,2.93756488314421
POL,NZL,2011,4.114757418449563,2.5378687759678416
PRT,NZL,2011,3.780738202237712,2.1347904941668667
ROU,NZL,2011,5.227579797107615,2.7999865386781955
RoW,NZL,2011,2.137371789137793,1.7459490170857537
RUS,NZL,2011,3.095177894262445,2.234417365123889
SVK,NZL,2011,3.452016135090187,2.1318492423211635
SVN,NZL,2011,4.151530808489153,2.2873762302721112
SWE,NZL,2011,2.1650434052237424,1.451612563050059
THA,NZL,2011,3.376995584925958,2.5348981613207306
TUR,NZL,2011,3.4164173332017262,2.1372965438846023
USA,NZL,2011,2.143914347066796,1.68748062283275
VNM,NZL,2011,4.587015170844904,3.164590122797748
ZAF,NZL,2011,3.4668160162327424,2.1938603107740016
AUS,PER,2011,1.655334688712396,1.013182968372666
AUT,PER,2011,1.8853540363640617,1.1829384459963412
BGR,PER,2011,3.8837036952101607,2.0724377307168957
BNL,PER,2011,1.411668760863049,1.0809587746870974
BRA,PER,2011,1.3748454640892782,1.0165030122874945
CAN,PER,2011,1.3842059069979624,0.9526603029623888
CHL,PER,2011,1.545227164788695,1.1462992473696645
CHN,PER,2011,1.5068365030890984,1.2048479566071555
COL,PER,2011,1.833106627229245,1.3381058920067577
CYP,PER,2011,3.0676924431017434,1.6241217648225408
CZE,PER,2011,2.65729071129755,1.5702583181571215
DEU,PER,2011,1.4589542881263071,1.0726998514838406
DNK,PER,2011,1.7924008532019635,1.0804583017350304
ELL,PER,2011,2.3058233060618147,1.4503452741296077
ESP,PER,2011,1.7325803527576407,1.1994470486792543
FIN,PER,2011,1.7676502631827795,1.1189017391507272
FRA,PER,2011,1.7414719761281883,1.1536348731245956
GBR,PER,2011,1.909424506001991,1.2669891068644525
GRC,PER,2011,2.8280361201731763,1.4785778130837217
HUN,PER,2011,2.9455876368491745,1.7246921340625654
IDN,PER,2011,2.7241269266202384,1.7809787318156503
IND,PER,2011,3.1270752319836665,2.216873321053735
IRL,PER,2011,2.221455705655709,1.2895967048205672
ISR,PER,2011,1.9354859683866428,1.1524405804136624
ITA,PER,2011,1.5767155336773477,1.0885678007769504
JPN,PER,2011,1.1098644500814978,0.7840267794502516
KOR,PER,2011,1.4206151726059244,1.0551328422183583
MEX,PER,2011,1.8712623131115937,1.3946106451181128
MYSG,PER,2011,2.086992567356026,1.4355124382540385
NZL,PER,2011,2.016703473764361,1.1901478146732059
PHL,PER,2011,4.132163742133281,2.3443979783757447
POL,PER,2011,3.0093071433155707,1.8038759475958004
PRT,PER,2011,2.562721737216759,1.4768974734480236
ROU,PER,2011,3.4695060561418973,1.8911246904288181
RoW,PER,2011,1.4298579874759905,1.1826574120779023
RUS,PER,2011,2.238613324589104,1.5380877322386932
SVK,PER,2011,2.6876934773657917,1.575474374906628
SVN,PER,2011,3.195958797231528,1.687239580177333
SWE,PER,2011,1.4605483229399896,0.995446356120727
THA,PER,2011,2.635270012318055,1.8361696286251914
TUR,PER,2011,2.0367687187958494,1.3647941324436388
USA,PER,2011,1.3759946150248368,1.1138324965148527
VNM,PER,2011,3.5281183144143484,2.2848750608363377
ZAF,PER,2011,2.5248414740258855,1.5440513843773405
AUS,PHL,2011,0.9625436473973014,0.6616095282427459
AUT,PHL,2011,1.6530793713987804,0.9896828501103081
BGR,PHL,2011,3.134999348083236,1.652904542807235
BNL,PHL,2011,1.1133969958276961,0.8403309771005231
BRA,PHL,2011,1.2790389888062788,0.823479362730326
CAN,PHL,2011,1.160923914059734,0.7576667193543373
CHL,PHL,2011,1.6413748348404578,0.991476516621989
CHN,PHL,2011,1.2858631370114968,1.0023575064629022
COL,PHL,2011,3.1084979614294057,1.5643706138313553
CYP,PHL,2011,2.4893735169530604,1.29048408819719
CZE,PHL,2011,2.0361595651265487,1.2198566785366336
DEU,PHL,2011,1.1846720065531713,0.8528796472962602
DNK,PHL,2011,1.3884744124614865,0.8332511081412034
ELL,PHL,2011,2.5249186450799024,1.3523060898686772
ESP,PHL,2011,1.6407988104550655,1.0268821560329844
FIN,PHL,2011,1.4690443388547565,0.898102678583851
FRA,PHL,2011,1.3011880401907823,0.8793294442048419
GBR,PHL,2011,1.5422609967100231,1.0005798337297567
GRC,PHL,2011,2.6099960728094027,1.2689390375642533
HUN,PHL,2011,2.921419694964453,1.5359303703032734
IDN,PHL,2011,1.6857581763350038,1.2465216864159507
IND,PHL,2011,2.6455158457904058,1.8361033341299808
IRL,PHL,2011,1.5376289331400246,0.9449448528697764
ISR,PHL,2011,1.552254381155532,0.9087546421523769
ITA,PHL,2011,1.3869867314334487,0.8983892337462138
JPN,PHL,2011,0.7681308011966044,0.5831285786826256
KOR,PHL,2011,1.0435003832763572,0.8102396737071579
MEX,PHL,2011,2.5193174531618374,1.4400694547342774
MYSG,PHL,2011,1.176750811704191,0.9592587801021846
NZL,PHL,2011,1.2747784104159674,0.82914413550905
PER,PHL,2011,2.0212527203613875,1.2017338122366248
POL,PHL,2011,2.70790351907058,1.513452610303262
PRT,PHL,2011,2.600775702559677,1.3238119679738451
ROU,PHL,2011,3.5280303360773564,1.7158255516183805
RoW,PHL,2011,1.1591797213437207,0.9448873964401833
RUS,PHL,2011,1.8024845991397092,1.25388720418038
SVK,PHL,2011,2.5419311664438227,1.360246708097398
SVN,PHL,2011,2.370385270240182,1.2833552217474604
SWE,PHL,2011,1.4000975191624647,0.8629897536272692
THA,PHL,2011,1.7504261296072248,1.3372191625191396
TUR,PHL,2011,2.0367294034130015,1.211419712651036
USA,PHL,2011,1.199867696969733,0.9121422381974716
VNM,PHL,2011,2.2219176180677116,1.6125484819337768
ZAF,PHL,2011,2.047450790778331,1.2315222113370892
AUS,POL,2011,1.8018324305005848,1.0303331248305923
AUT,POL,2011,1.315314940232075,0.9736587955230731
BGR,POL,2011,2.4789767663569133,1.6113429928750045
BNL,POL,2011,1.0060300731404062,0.8920685364267954
BRA,POL,2011,1.8044779042599148,1.1499250451489427
CAN,POL,2011,1.8382509394652125,1.1149757109115044
CHL,POL,2011,2.2729190733054785,1.3393588587016356
CHN,POL,2011,1.554941957840879,1.2234518357418511
COL,POL,2011,2.906726949208508,1.656135189932494
CYP,POL,2011,1.786299146703852,1.2134686514224735
CZE,POL,2011,1.398952110495452,1.1073329732356114
DEU,POL,2011,1.0037349420908452,0.8723823607973491
DNK,POL,2011,1.2112007820988941,0.8645182518520191
ELL,POL,2011,1.615153513451193,1.2165955158350252
ESP,POL,2011,1.5389971499041426,1.1127114604849155
FIN,POL,2011,1.4253788386264445,0.9884183540702688
FRA,POL,2011,1.2736765375442454,0.968348497125981
GBR,POL,2011,1.4716570455107814,1.0946374285887337
GRC,POL,2011,1.8928686386781224,1.189843130573293
HUN,POL,2011,1.6412558491029183,1.2468639115021876
IDN,POL,2011,2.6871155738276733,1.7520968966627382
IND,POL,2011,3.346862524736599,2.2986411702487297
IRL,POL,2011,1.6506231794622084,1.095363032660568
ISR,POL,2011,1.7811118901078478,1.0993833149286332
ITA,POL,2011,1.219135186244425,0.9397905254602031
JPN,POL,2011,1.1417537863879381,0.7924777957978443
KOR,POL,2011,1.4545165861709508,1.0698796459760256
MEX,POL,2011,2.6427218393133503,1.6503750778028
MYSG,POL,2011,2.028198225137991,1.4128361793440358
NZL,POL,2011,2.6506691540994742,1.3420892140881728
PER,POL,2011,3.3451586810018092,1.791961078286232
PHL,POL,2011,3.8229788814073653,2.246516755728137
PRT,POL,2011,2.018172578564189,1.2905764519042973
ROU,POL,2011,2.089569552856284,1.4393583446779834
RoW,POL,2011,1.488486540798275,1.199726074190685
RUS,POL,2011,1.626845038955938,1.3128782079404244
SVK,POL,2011,1.3822726303427058,1.0924426339634352
SVN,POL,2011,1.7446765664242334,1.2127044408371388
SWE,POL,2011,1.2198981728498501,0.8944951274862876
THA,POL,2011,2.804035216899707,1.8923114969052022
TUR,POL,2011,1.8868386078999708,1.3162328653221878
USA,POL,2011,1.7422380230154564,1.2531237463995153
VNM,POL,2011,3.209445461188505,2.1783462800605276
ZAF,POL,2011,2.3383237217822574,1.4659397029351586
AUS,PRT,2011,2.6718924957339385,1.440622601031755
AUT,PRT,2011,2.0124002312576637,1.3784566026808511
BGR,PRT,2011,3.2730680289567693,2.0774482395898266
BNL,PRT,2011,1.2509136994668577,1.130033521867584
BRA,PRT,2011,1.7653625272179383,1.2787808835724852
CAN,PRT,2011,1.9650949325993337,1.2806457639161128
CHL,PRT,2011,2.929308517121873,1.741293095412531
CHN,PRT,2011,2.25899011401903,1.6736891199835244
COL,PRT,2011,2.8937763300334347,1.8882796624659672
CYP,PRT,2011,3.294854618996466,1.907173833495106
CZE,PRT,2011,2.318247047415382,1.6400736145885968
DEU,PRT,2011,1.3934884688022326,1.1704964401408995
DNK,PRT,2011,1.730275469654801,1.178913422965335
ELL,PRT,2011,2.679513134725415,1.786451156399892
ESP,PRT,2011,1.3391264419941689,1.170254830227137
FIN,PRT,2011,2.1812208086544356,1.3936404619547607
FRA,PRT,2011,1.4931407564467551,1.1842691768870974
GBR,PRT,2011,1.7954413472550117,1.3701270192795296
GRC,PRT,2011,2.4171196747280637,1.5277252651033393
HUN,PRT,2011,2.604247219791844,1.8132221604823073
IDN,PRT,2011,3.8285891482936365,2.382952949215
IND,PRT,2011,4.025622950371245,2.8446971128943184
IRL,PRT,2011,1.8714208472285325,1.3158457218745385
ISR,PRT,2011,2.28973238758765,1.4171811916397867
ITA,PRT,2011,1.5493879272128372,1.2031625897447484
JPN,PRT,2011,1.6333293261165298,1.075706908605179
KOR,PRT,2011,2.0318230262780808,1.4269937918676483
MEX,PRT,2011,2.9682159541339646,1.98020949535342
MYSG,PRT,2011,2.810071764795487,1.8783659810171984
NZL,PRT,2011,2.686226091847081,1.5206443600584327
PER,PRT,2011,3.877289219851695,2.24436246666512
PHL,PRT,2011,5.207001348601907,2.9525377148468515
POL,PRT,2011,2.7491329283299453,1.9280929233855544
